id_lien,trafic_max,trafic_out,tdc,equipement,interface_equipement,role_A,configuration_A,client,interface_client,role_B,configuration_B,capacite_lien,isis_level,isis_metric,region_exploitation,date,intervalle_charge
PTN01459_PTN00895,15.18131640625,15.18131640625,37.953291015625,PTN01459,lag-20,B,7750-SR7,PTN00895,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01459_PTN00895,15.18131640625,15.18131640625,37.953291015625,PTN01459,lag-20,B,7750-SR7,PTN00895,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01459_PTN00895,15.18131640625,15.18131640625,37.953291015625,PTN01459,lag-20,B,7750-SR7,PTN00895,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00329_PTN00325,0.17738780212402344,0.00034754401445388793,0.8869390106201173,PTN00329,lag-21,B,7750-SR7,PTN00325,lag-21,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00329_PTN00325,0.17738780212402344,0.00034754401445388793,0.8869390106201173,PTN00329,lag-21,B,7750-SR7,PTN00325,lag-21,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00009_PTN00008,0.08608161163330078,0.0019878079891204833,0.2869387054443359,PTN00009,lag-24,B,7750-SR7,PTN00008,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00009_PTN00008,0.08608161163330078,0.0019878079891204833,0.2869387054443359,PTN00009,lag-24,B,7750-SR7,PTN00008,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00009_PTN00008,0.08608161163330078,0.0019878079891204833,0.2869387054443359,PTN00009,lag-24,B,7750-SR7,PTN00008,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00890_PTN00792,6.79868505859375,0.7898287963867188,33.99342529296875,PTN00890,lag-23,B,7750-SR7,PTN00792,lag-23,B,7750-SR7,20,1,10,SWT,2022-08-01,Inf 70%
PTN00890_PTN00792,6.79868505859375,0.7898287963867188,33.99342529296875,PTN00890,lag-23,B,7750-SR7,PTN00792,lag-23,B,7750-SR7,20,1,10,SWT,2022-08-01,Inf 70%
PTN00261_PTN00258,5.78924658203125,0.90116943359375,28.94623291015625,PTN00261,lag-26,B,7750-SR7,PTN00258,lag-26,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00261_PTN00258,5.78924658203125,0.90116943359375,28.94623291015625,PTN00261,lag-26,B,7750-SR7,PTN00258,lag-26,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00062_PTN00022,0.15708302307128907,0.15708302307128907,0.523610076904297,PTN00062,lag-23,B,7750-SR7,PTN00022,lag-23,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00062_PTN00022,0.15708302307128907,0.15708302307128907,0.523610076904297,PTN00062,lag-23,B,7750-SR7,PTN00022,lag-23,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00062_PTN00022,0.15708302307128907,0.15708302307128907,0.523610076904297,PTN00062,lag-23,B,7750-SR7,PTN00022,lag-23,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00767_PTN00764,5.03938818359375,0.2192665252685547,16.797960611979164,PTN00767,lag-20,B,7750-SR7,PTN00764,lag-20,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00767_PTN00764,5.03938818359375,0.2192665252685547,16.797960611979164,PTN00767,lag-20,B,7750-SR7,PTN00764,lag-20,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00767_PTN00764,5.03938818359375,0.2192665252685547,16.797960611979164,PTN00767,lag-20,B,7750-SR7,PTN00764,lag-20,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN01731_PTN01404,2.457615478515625,2.457615478515625,12.288077392578126,PTN01731,lag-20,B,7750-SR7,PTN01404,lag-20,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN01731_PTN01404,2.457615478515625,2.457615478515625,12.288077392578126,PTN01731,lag-20,B,7750-SR7,PTN01404,lag-20,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00111_PTN00110,17.7989765625,5.04936669921875,29.664960937499995,PTN00111,lag-20,A,7750-SR12,PTN00110,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00111_PTN00110,17.7989765625,5.04936669921875,29.664960937499995,PTN00111,lag-20,A,7750-SR12,PTN00110,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00111_PTN00110,17.7989765625,5.04936669921875,29.664960937499995,PTN00111,lag-20,A,7750-SR12,PTN00110,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00111_PTN00110,17.7989765625,5.04936669921875,29.664960937499995,PTN00111,lag-20,A,7750-SR12,PTN00110,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00111_PTN00110,17.7989765625,5.04936669921875,29.664960937499995,PTN00111,lag-20,A,7750-SR12,PTN00110,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00111_PTN00110,17.7989765625,5.04936669921875,29.664960937499995,PTN00111,lag-20,A,7750-SR12,PTN00110,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00649_PTN00466,11.81444921875,1.49947509765625,29.536123046874994,PTN00649,lag-23,B,7750-SR7,PTN00466,lag-23,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00649_PTN00466,11.81444921875,1.49947509765625,29.536123046874994,PTN00649,lag-23,B,7750-SR7,PTN00466,lag-23,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00649_PTN00466,11.81444921875,1.49947509765625,29.536123046874994,PTN00649,lag-23,B,7750-SR7,PTN00466,lag-23,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00649_PTN00466,11.81444921875,1.49947509765625,29.536123046874994,PTN00649,lag-23,B,7750-SR7,PTN00466,lag-23,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00191_PTN00189,0.3519108581542969,0.3519108581542969,1.1730361938476563,PTN00191,lag-20,B,7750-SR7,PTN00189,lag-20,B,7750-SR7,30,non trouve,non trouve,IDF,2022-08-01,Inf 70%
PTN00191_PTN00189,0.3519108581542969,0.3519108581542969,1.1730361938476563,PTN00191,lag-20,B,7750-SR7,PTN00189,lag-20,B,7750-SR7,30,non trouve,non trouve,IDF,2022-08-01,Inf 70%
PTN00191_PTN00189,0.3519108581542969,0.3519108581542969,1.1730361938476563,PTN00191,lag-20,B,7750-SR7,PTN00189,lag-20,B,7750-SR7,30,non trouve,non trouve,IDF,2022-08-01,Inf 70%
PTN00899_PTN00258,17.7279375,1.366237548828125,59.093125,PTN00899,lag-25,B,7750-SR7,PTN00258,lag-25,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00899_PTN00258,17.7279375,1.366237548828125,59.093125,PTN00899,lag-25,B,7750-SR7,PTN00258,lag-25,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00899_PTN00258,17.7279375,1.366237548828125,59.093125,PTN00899,lag-25,B,7750-SR7,PTN00258,lag-25,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00568_PTN00331,7.3673720703125,7.3673720703125,18.41843017578125,PTN00568,lag-20,B,7750-SR7,PTN00331,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00568_PTN00331,7.3673720703125,7.3673720703125,18.41843017578125,PTN00568,lag-20,B,7750-SR7,PTN00331,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00568_PTN00331,7.3673720703125,7.3673720703125,18.41843017578125,PTN00568,lag-20,B,7750-SR7,PTN00331,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00568_PTN00331,7.3673720703125,7.3673720703125,18.41843017578125,PTN00568,lag-20,B,7750-SR7,PTN00331,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00214_PTN00213,0.20995277404785156,0.20995277404785156,1.0497638702392578,PTN00214,lag-21,B,7750-SR7,PTN00213,lag-21,B,7750-SR7,20,non trouve,non trouve,WST,2022-08-01,Inf 70%
PTN00214_PTN00213,0.20995277404785156,0.20995277404785156,1.0497638702392578,PTN00214,lag-21,B,7750-SR7,PTN00213,lag-21,B,7750-SR7,20,non trouve,non trouve,WST,2022-08-01,Inf 70%
PTN00026_PTN01406,12.12619921875,12.12619921875,30.315498046875,PTN00026,lag-21,A,7750-SR12,PTN01406,lag-21,A,7750-SR12,40,1,20,WST,2022-08-01,Inf 70%
PTN00026_PTN01406,12.12619921875,12.12619921875,30.315498046875,PTN00026,lag-21,A,7750-SR12,PTN01406,lag-21,A,7750-SR12,40,1,20,WST,2022-08-01,Inf 70%
PTN00026_PTN01406,12.12619921875,12.12619921875,30.315498046875,PTN00026,lag-21,A,7750-SR12,PTN01406,lag-21,A,7750-SR12,40,1,20,WST,2022-08-01,Inf 70%
PTN00026_PTN01406,12.12619921875,12.12619921875,30.315498046875,PTN00026,lag-21,A,7750-SR12,PTN01406,lag-21,A,7750-SR12,40,1,20,WST,2022-08-01,Inf 70%
PTN00509_PTN00508,6.811200082302093e-05,6.811200082302093e-05,0.00022704000274340313,PTN00509,lag-20,B,7750-SR7,PTN00508,lag-20,B,7750-SR7,30,1,100,WST,2022-08-01,Inf 70%
PTN00509_PTN00508,6.811200082302093e-05,6.811200082302093e-05,0.00022704000274340313,PTN00509,lag-20,B,7750-SR7,PTN00508,lag-20,B,7750-SR7,30,1,100,WST,2022-08-01,Inf 70%
PTN00509_PTN00508,6.811200082302093e-05,6.811200082302093e-05,0.00022704000274340313,PTN00509,lag-20,B,7750-SR7,PTN00508,lag-20,B,7750-SR7,30,1,100,WST,2022-08-01,Inf 70%
PTN00894_PTN00645,2.627729248046875,0.34067742919921873,6.569323120117188,PTN00894,lag-20,B,7750-SR7,PTN00645,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN00645,2.627729248046875,0.34067742919921873,6.569323120117188,PTN00894,lag-20,B,7750-SR7,PTN00645,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN00645,2.627729248046875,0.34067742919921873,6.569323120117188,PTN00894,lag-20,B,7750-SR7,PTN00645,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN00645,2.627729248046875,0.34067742919921873,6.569323120117188,PTN00894,lag-20,B,7750-SR7,PTN00645,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00509_PTN00027,9.2843388671875,1.468171875,30.947796223958335,PTN00509,lag-31,B,7750-SR7,PTN00027,lag-31,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00509_PTN00027,9.2843388671875,1.468171875,30.947796223958335,PTN00509,lag-31,B,7750-SR7,PTN00027,lag-31,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00509_PTN00027,9.2843388671875,1.468171875,30.947796223958335,PTN00509,lag-31,B,7750-SR7,PTN00027,lag-31,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00502_PTN00110,17.457751953125,2.632478759765625,43.6443798828125,PTN00502,lag-22,B,7750-SR7,PTN00110,lag-22,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00502_PTN00110,17.457751953125,2.632478759765625,43.6443798828125,PTN00502,lag-22,B,7750-SR7,PTN00110,lag-22,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00502_PTN00110,17.457751953125,2.632478759765625,43.6443798828125,PTN00502,lag-22,B,7750-SR7,PTN00110,lag-22,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00502_PTN00110,17.457751953125,2.632478759765625,43.6443798828125,PTN00502,lag-22,B,7750-SR7,PTN00110,lag-22,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN00111,17.841138671875,17.841138671875,29.735231119791667,PTN00110,lag-20,A,7750-SR12,PTN00111,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN00111,17.841138671875,17.841138671875,29.735231119791667,PTN00110,lag-20,A,7750-SR12,PTN00111,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN00111,17.841138671875,17.841138671875,29.735231119791667,PTN00110,lag-20,A,7750-SR12,PTN00111,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN00111,17.841138671875,17.841138671875,29.735231119791667,PTN00110,lag-20,A,7750-SR12,PTN00111,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN00111,17.841138671875,17.841138671875,29.735231119791667,PTN00110,lag-20,A,7750-SR12,PTN00111,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN00111,17.841138671875,17.841138671875,29.735231119791667,PTN00110,lag-20,A,7750-SR12,PTN00111,lag-20,A,7750-SR12,60,1,10,MED,2022-08-01,Inf 70%
PTN00247_PTN00251,6.17620361328125,1.0418084716796876,20.587345377604166,PTN00247,lag-22,B,7750-SR7,PTN00251,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00247_PTN00251,6.17620361328125,1.0418084716796876,20.587345377604166,PTN00247,lag-22,B,7750-SR7,PTN00251,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00247_PTN00251,6.17620361328125,1.0418084716796876,20.587345377604166,PTN00247,lag-22,B,7750-SR7,PTN00251,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN02323_PTN01449,3.400867919921875,3.400867919921875,17.004339599609374,PTN02323,lag-22,B,7750-SR7,PTN01449,lag-22,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN02323_PTN01449,3.400867919921875,3.400867919921875,17.004339599609374,PTN02323,lag-22,B,7750-SR7,PTN01449,lag-22,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN00264_PTN00267,0.2975993347167969,0.0721774673461914,0.991997782389323,PTN00264,lag-20,B,7750-SR7,PTN00267,lag-20,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00264_PTN00267,0.2975993347167969,0.0721774673461914,0.991997782389323,PTN00264,lag-20,B,7750-SR7,PTN00267,lag-20,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00264_PTN00267,0.2975993347167969,0.0721774673461914,0.991997782389323,PTN00264,lag-20,B,7750-SR7,PTN00267,lag-20,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN01406_PTN00026,12.1548076171875,1.34937890625,30.38701904296875,PTN01406,lag-21,B,7750-SR7,PTN00026,lag-21,B,7750-SR7,40,1,20,WST,2022-08-01,Inf 70%
PTN01406_PTN00026,12.1548076171875,1.34937890625,30.38701904296875,PTN01406,lag-21,B,7750-SR7,PTN00026,lag-21,B,7750-SR7,40,1,20,WST,2022-08-01,Inf 70%
PTN01406_PTN00026,12.1548076171875,1.34937890625,30.38701904296875,PTN01406,lag-21,B,7750-SR7,PTN00026,lag-21,B,7750-SR7,40,1,20,WST,2022-08-01,Inf 70%
PTN01406_PTN00026,12.1548076171875,1.34937890625,30.38701904296875,PTN01406,lag-21,B,7750-SR7,PTN00026,lag-21,B,7750-SR7,40,1,20,WST,2022-08-01,Inf 70%
PTN00033_PTN00027,1.2191956787109375,0.42615231323242186,6.095978393554687,PTN00033,lag-23,B,7750-SR7,PTN00027,lag-23,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00033_PTN00027,1.2191956787109375,0.42615231323242186,6.095978393554687,PTN00033,lag-23,B,7750-SR7,PTN00027,lag-23,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN01445_PTN00120,7.88884814453125,0.7900662841796875,39.444240722656254,PTN01445,lag-21,B,7750-SR7,PTN00120,lag-21,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN01445_PTN00120,7.88884814453125,0.7900662841796875,39.444240722656254,PTN01445,lag-21,B,7750-SR7,PTN00120,lag-21,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00825_PTN00820,10.3606806640625,10.3606806640625,25.901701660156252,PTN00825,lag-20,B,7750-SR7,PTN00820,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00825_PTN00820,10.3606806640625,10.3606806640625,25.901701660156252,PTN00825,lag-20,B,7750-SR7,PTN00820,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00825_PTN00820,10.3606806640625,10.3606806640625,25.901701660156252,PTN00825,lag-20,B,7750-SR7,PTN00820,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00825_PTN00820,10.3606806640625,10.3606806640625,25.901701660156252,PTN00825,lag-20,B,7750-SR7,PTN00820,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01403_PTN01406,9.565044921875,1.06527880859375,23.9126123046875,PTN01403,lag-22,B,7750-SR7,PTN01406,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01403_PTN01406,9.565044921875,1.06527880859375,23.9126123046875,PTN01403,lag-22,B,7750-SR7,PTN01406,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01403_PTN01406,9.565044921875,1.06527880859375,23.9126123046875,PTN01403,lag-22,B,7750-SR7,PTN01406,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01403_PTN01406,9.565044921875,1.06527880859375,23.9126123046875,PTN01403,lag-22,B,7750-SR7,PTN01406,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00228_PTN00229,15.9168623046875,15.9168623046875,39.79215576171875,PTN00228,lag-20,B,7750-SR7,PTN00229,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00228_PTN00229,15.9168623046875,15.9168623046875,39.79215576171875,PTN00228,lag-20,B,7750-SR7,PTN00229,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00228_PTN00229,15.9168623046875,15.9168623046875,39.79215576171875,PTN00228,lag-20,B,7750-SR7,PTN00229,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00228_PTN00229,15.9168623046875,15.9168623046875,39.79215576171875,PTN00228,lag-20,B,7750-SR7,PTN00229,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00273_PTN00271,2.0057572021484376,0.512620361328125,6.685857340494791,PTN00273,lag-21,B,7750-SR7,PTN00271,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00273_PTN00271,2.0057572021484376,0.512620361328125,6.685857340494791,PTN00273,lag-21,B,7750-SR7,PTN00271,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00273_PTN00271,2.0057572021484376,0.512620361328125,6.685857340494791,PTN00273,lag-21,B,7750-SR7,PTN00271,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00020_PTN00024,1.76946728515625,0.3554554138183594,5.898224283854167,PTN00020,lag-24,B,7750-SR7,PTN00024,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00020_PTN00024,1.76946728515625,0.3554554138183594,5.898224283854167,PTN00020,lag-24,B,7750-SR7,PTN00024,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00020_PTN00024,1.76946728515625,0.3554554138183594,5.898224283854167,PTN00020,lag-24,B,7750-SR7,PTN00024,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00041_PTN00141,6.9068232421875,6.9068232421875,17.267058105468752,PTN00041,lag-23,A,7750-SR12,PTN00141,lag-23,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00141,6.9068232421875,6.9068232421875,17.267058105468752,PTN00041,lag-23,A,7750-SR12,PTN00141,lag-23,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00141,6.9068232421875,6.9068232421875,17.267058105468752,PTN00041,lag-23,A,7750-SR12,PTN00141,lag-23,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00141,6.9068232421875,6.9068232421875,17.267058105468752,PTN00041,lag-23,A,7750-SR12,PTN00141,lag-23,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00014_PTN00128,2.22159619140625,2.22159619140625,4.4431923828125,PTN00014,lag-22,A,7750-SR12,PTN00128,lag-22,A,7750-SR12,50,1,10,IDF,2022-08-01,Inf 70%
PTN00014_PTN00128,2.22159619140625,2.22159619140625,4.4431923828125,PTN00014,lag-22,A,7750-SR12,PTN00128,lag-22,A,7750-SR12,50,1,10,IDF,2022-08-01,Inf 70%
PTN00014_PTN00128,2.22159619140625,2.22159619140625,4.4431923828125,PTN00014,lag-22,A,7750-SR12,PTN00128,lag-22,A,7750-SR12,50,1,10,IDF,2022-08-01,Inf 70%
PTN00014_PTN00128,2.22159619140625,2.22159619140625,4.4431923828125,PTN00014,lag-22,A,7750-SR12,PTN00128,lag-22,A,7750-SR12,50,1,10,IDF,2022-08-01,Inf 70%
PTN00014_PTN00128,2.22159619140625,2.22159619140625,4.4431923828125,PTN00014,lag-22,A,7750-SR12,PTN00128,lag-22,A,7750-SR12,50,1,10,IDF,2022-08-01,Inf 70%
PTN01839_PTN00044,0.9539603881835937,0.014823512077331543,4.769801940917969,PTN01839,lag-21,B,7750-SR7,PTN00044,lag-21,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN01839_PTN00044,0.9539603881835937,0.014823512077331543,4.769801940917969,PTN01839,lag-21,B,7750-SR7,PTN00044,lag-21,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN00123_PTN00124,6.771200150251388e-05,6.770399957895278e-05,0.00022570667167504625,PTN00123,lag-21,B,7750-SR7,PTN00124,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00123_PTN00124,6.771200150251388e-05,6.770399957895278e-05,0.00022570667167504625,PTN00123,lag-21,B,7750-SR7,PTN00124,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00123_PTN00124,6.771200150251388e-05,6.770399957895278e-05,0.00022570667167504625,PTN00123,lag-21,B,7750-SR7,PTN00124,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00123_PTN00124,6.771200150251388e-05,6.770399957895278e-05,0.00022570667167504625,PTN00123,lag-21,B,7750-SR7,PTN00124,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN02248_PTN00132,0.02427391242980957,0.013292336463928222,0.12136956214904786,PTN02248,lag-20,B,7750-SR7,PTN00132,lag-20,B,7750-SR7,20,1,20,IDF,2022-08-01,Inf 70%
PTN02248_PTN00132,0.02427391242980957,0.013292336463928222,0.12136956214904786,PTN02248,lag-20,B,7750-SR7,PTN00132,lag-20,B,7750-SR7,20,1,20,IDF,2022-08-01,Inf 70%
PTN00645_PTN00895,8.224466796875,0.952017578125,20.5611669921875,PTN00645,lag-21,B,7750-SR7,PTN00895,lag-21,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00645_PTN00895,8.224466796875,0.952017578125,20.5611669921875,PTN00645,lag-21,B,7750-SR7,PTN00895,lag-21,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00645_PTN00895,8.224466796875,0.952017578125,20.5611669921875,PTN00645,lag-21,B,7750-SR7,PTN00895,lag-21,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00645_PTN00895,8.224466796875,0.952017578125,20.5611669921875,PTN00645,lag-21,B,7750-SR7,PTN00895,lag-21,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00271_PTN00273,2.0114681396484375,2.0114681396484375,6.704893798828125,PTN00271,lag-21,B,7750-SR7,PTN00273,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00271_PTN00273,2.0114681396484375,2.0114681396484375,6.704893798828125,PTN00271,lag-21,B,7750-SR7,PTN00273,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00271_PTN00273,2.0114681396484375,2.0114681396484375,6.704893798828125,PTN00271,lag-21,B,7750-SR7,PTN00273,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00031_PTN00030,0.2441175231933594,6.633599847555161e-05,1.220587615966797,PTN00031,lag-20,B,7750-SR7,PTN00030,lag-20,B,7750-SR7,20,1,1000,WST,2022-08-01,Inf 70%
PTN00031_PTN00030,0.2441175231933594,6.633599847555161e-05,1.220587615966797,PTN00031,lag-20,B,7750-SR7,PTN00030,lag-20,B,7750-SR7,20,1,1000,WST,2022-08-01,Inf 70%
PTN00630_PTN00055,2.37098046875,0.031802600860595706,5.927451171875,PTN00630,lag-21,B,7750-SR7,PTN00055,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00630_PTN00055,2.37098046875,0.031802600860595706,5.927451171875,PTN00630,lag-21,B,7750-SR7,PTN00055,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00630_PTN00055,2.37098046875,0.031802600860595706,5.927451171875,PTN00630,lag-21,B,7750-SR7,PTN00055,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00630_PTN00055,2.37098046875,0.031802600860595706,5.927451171875,PTN00630,lag-21,B,7750-SR7,PTN00055,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00109_PTN00135,5.14973291015625,5.14973291015625,12.874332275390627,PTN00109,lag-21,B,7750-SR7,PTN00135,lag-21,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN00109_PTN00135,5.14973291015625,5.14973291015625,12.874332275390627,PTN00109,lag-21,B,7750-SR7,PTN00135,lag-21,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN00109_PTN00135,5.14973291015625,5.14973291015625,12.874332275390627,PTN00109,lag-21,B,7750-SR7,PTN00135,lag-21,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN00109_PTN00135,5.14973291015625,5.14973291015625,12.874332275390627,PTN00109,lag-21,B,7750-SR7,PTN00135,lag-21,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN00105_PTN00448,0.5089710693359375,0.5089710693359375,2.5448553466796873,PTN00105,lag-20,B,7750-SR7,PTN00448,lag-20,B,7750-SR7,20,1,10,MED,2022-08-01,Inf 70%
PTN00105_PTN00448,0.5089710693359375,0.5089710693359375,2.5448553466796873,PTN00105,lag-20,B,7750-SR7,PTN00448,lag-20,B,7750-SR7,20,1,10,MED,2022-08-01,Inf 70%
PTN00239_PTN00238,3.816925537109375,0.7830358276367188,19.084627685546877,PTN00239,lag-20,A,7750-SR12,PTN00238,lag-20,A,7750-SR12,20,1,11,SWT,2022-08-01,Inf 70%
PTN00239_PTN00238,3.816925537109375,0.7830358276367188,19.084627685546877,PTN00239,lag-20,A,7750-SR12,PTN00238,lag-20,A,7750-SR12,20,1,11,SWT,2022-08-01,Inf 70%
